,StartTime,RunTime,Query
36,38:30.2,0.208,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0,  name1,  year1,  grapes1,  country1,  region1,  description1,  picture1,  name2,  year2,  grapes2,  country2,  region2,  description2,  picture2,  name3,  year3,  grapes3,  country3,  region3,  description3,  picture3 from wine_test_1 where  name0 = CHATEAU DE SAINT COSME and  year0 = 2009 and  grapes0 = Grenache / Syrah and  country0 = France and  region0 = Southern Rhone and  description0 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture0 = saint_cosme.jpg and  name1 = CHATEAU DE SAINT COSME and  year1 = 2009 and  grapes1 = Grenache / Syrah and  country1 = France and  region1 = Southern Rhone and  description1 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture1 = saint_cosme.jpg and  name2 = CHATEAU DE SAINT CO..."
37,38:31.7,0.171,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0,  name1,  year1,  grapes1,  country1,  region1,  description1,  picture1,  name2,  year2,  grapes2,  country2,  region2,  description2,  picture2,  name3,  year3,  grapes3,  country3,  region3,  description3,  picture3 from wine_test_1 where  name0 = CHATEAU DE SAINT COSME and  year0 = 2009 and  grapes0 = Grenache / Syrah and  country0 = France and  region0 = Southern Rhone and  description0 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture0 = saint_cosme.jpg and  name1 = CHATEAU DE SAINT COSME and  year1 = 2009 and  grapes1 = Grenache / Syrah and  country1 = France and  region1 = Southern Rhone and  description1 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture1 = saint_cosme.jpg and  name2 = CHATEAU DE SAINT CO..."
38,38:33.2,0.16,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0,  name1,  year1,  grapes1,  country1,  region1,  description1,  picture1,  name2,  year2,  grapes2,  country2,  region2,  description2,  picture2,  name3,  year3,  grapes3,  country3,  region3,  description3,  picture3 from wine_test_1 where  name0 = CHATEAU DE SAINT COSME and  year0 = 2009 and  grapes0 = Grenache / Syrah and  country0 = France and  region0 = Southern Rhone and  description0 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture0 = saint_cosme.jpg and  name1 = CHATEAU DE SAINT COSME and  year1 = 2009 and  grapes1 = Grenache / Syrah and  country1 = France and  region1 = Southern Rhone and  description1 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture1 = saint_cosme.jpg and  name2 = CHATEAU DE SAINT CO..."
39,38:34.7,0.112,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0,  name1,  year1,  grapes1,  country1,  region1,  description1,  picture1,  name2,  year2,  grapes2,  country2,  region2,  description2,  picture2,  name3,  year3,  grapes3,  country3,  region3,  description3,  picture3 from wine_test_1 where  name0 = CHATEAU DE SAINT COSME and  year0 = 2009 and  grapes0 = Grenache / Syrah and  country0 = France and  region0 = Southern Rhone and  description0 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture0 = saint_cosme.jpg and  name1 = CHATEAU DE SAINT COSME and  year1 = 2009 and  grapes1 = Grenache / Syrah and  country1 = France and  region1 = Southern Rhone and  description1 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture1 = saint_cosme.jpg and  name2 = CHATEAU DE SAINT CO..."
40,38:35.7,0.159,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
41,38:36.2,0.117,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0,  name1,  year1,  grapes1,  country1,  region1,  description1,  picture1,  name2,  year2,  grapes2,  country2,  region2,  description2,  picture2,  name3,  year3,  grapes3,  country3,  region3,  description3,  picture3 from wine_test_1 where  name0 = CHATEAU DE SAINT COSME and  year0 = 2009 and  grapes0 = Grenache / Syrah and  country0 = France and  region0 = Southern Rhone and  description0 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture0 = saint_cosme.jpg and  name1 = CHATEAU DE SAINT COSME and  year1 = 2009 and  grapes1 = Grenache / Syrah and  country1 = France and  region1 = Southern Rhone and  description1 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture1 = saint_cosme.jpg and  name2 = CHATEAU DE SAINT CO..."
42,38:37.8,0.12,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0,  name1,  year1,  grapes1,  country1,  region1,  description1,  picture1,  name2,  year2,  grapes2,  country2,  region2,  description2,  picture2,  name3,  year3,  grapes3,  country3,  region3,  description3,  picture3 from wine_test_1 where  name0 = CHATEAU DE SAINT COSME and  year0 = 2009 and  grapes0 = Grenache / Syrah and  country0 = France and  region0 = Southern Rhone and  description0 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture0 = saint_cosme.jpg and  name1 = CHATEAU DE SAINT COSME and  year1 = 2009 and  grapes1 = Grenache / Syrah and  country1 = France and  region1 = Southern Rhone and  description1 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture1 = saint_cosme.jpg and  name2 = CHATEAU DE SAINT CO..."
43,38:39.3,0.109,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0,  name1,  year1,  grapes1,  country1,  region1,  description1,  picture1,  name2,  year2,  grapes2,  country2,  region2,  description2,  picture2,  name3,  year3,  grapes3,  country3,  region3,  description3,  picture3 from wine_test_1 where  name0 = CHATEAU DE SAINT COSME and  year0 = 2009 and  grapes0 = Grenache / Syrah and  country0 = France and  region0 = Southern Rhone and  description0 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture0 = saint_cosme.jpg and  name1 = CHATEAU DE SAINT COSME and  year1 = 2009 and  grapes1 = Grenache / Syrah and  country1 = France and  region1 = Southern Rhone and  description1 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture1 = saint_cosme.jpg and  name2 = CHATEAU DE SAINT CO..."
44,38:40.8,0.124,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0,  name1,  year1,  grapes1,  country1,  region1,  description1,  picture1,  name2,  year2,  grapes2,  country2,  region2,  description2,  picture2,  name3,  year3,  grapes3,  country3,  region3,  description3,  picture3 from wine_test_1 where  name0 = CHATEAU DE SAINT COSME and  year0 = 2009 and  grapes0 = Grenache / Syrah and  country0 = France and  region0 = Southern Rhone and  description0 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture0 = saint_cosme.jpg and  name1 = CHATEAU DE SAINT COSME and  year1 = 2009 and  grapes1 = Grenache / Syrah and  country1 = France and  region1 = Southern Rhone and  description1 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture1 = saint_cosme.jpg and  name2 = CHATEAU DE SAINT CO..."
45,38:41.7,0.111,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
46,38:42.3,0.107,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0,  name1,  year1,  grapes1,  country1,  region1,  description1,  picture1,  name2,  year2,  grapes2,  country2,  region2,  description2,  picture2,  name3,  year3,  grapes3,  country3,  region3,  description3,  picture3 from wine_test_1 where  name0 = CHATEAU DE SAINT COSME and  year0 = 2009 and  grapes0 = Grenache / Syrah and  country0 = France and  region0 = Southern Rhone and  description0 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture0 = saint_cosme.jpg and  name1 = CHATEAU DE SAINT COSME and  year1 = 2009 and  grapes1 = Grenache / Syrah and  country1 = France and  region1 = Southern Rhone and  description1 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture1 = saint_cosme.jpg and  name2 = CHATEAU DE SAINT CO..."
47,38:43.8,0.118,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0,  name1,  year1,  grapes1,  country1,  region1,  description1,  picture1,  name2,  year2,  grapes2,  country2,  region2,  description2,  picture2,  name3,  year3,  grapes3,  country3,  region3,  description3,  picture3 from wine_test_1 where  name0 = CHATEAU DE SAINT COSME and  year0 = 2009 and  grapes0 = Grenache / Syrah and  country0 = France and  region0 = Southern Rhone and  description0 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture0 = saint_cosme.jpg and  name1 = CHATEAU DE SAINT COSME and  year1 = 2009 and  grapes1 = Grenache / Syrah and  country1 = France and  region1 = Southern Rhone and  description1 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture1 = saint_cosme.jpg and  name2 = CHATEAU DE SAINT CO..."
48,38:45.4,0.118,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0,  name1,  year1,  grapes1,  country1,  region1,  description1,  picture1,  name2,  year2,  grapes2,  country2,  region2,  description2,  picture2,  name3,  year3,  grapes3,  country3,  region3,  description3,  picture3 from wine_test_1 where  name0 = CHATEAU DE SAINT COSME and  year0 = 2009 and  grapes0 = Grenache / Syrah and  country0 = France and  region0 = Southern Rhone and  description0 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture0 = saint_cosme.jpg and  name1 = CHATEAU DE SAINT COSME and  year1 = 2009 and  grapes1 = Grenache / Syrah and  country1 = France and  region1 = Southern Rhone and  description1 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture1 = saint_cosme.jpg and  name2 = CHATEAU DE SAINT CO..."
49,38:46.9,0.177,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0,  name1,  year1,  grapes1,  country1,  region1,  description1,  picture1,  name2,  year2,  grapes2,  country2,  region2,  description2,  picture2,  name3,  year3,  grapes3,  country3,  region3,  description3,  picture3 from wine_test_1 where  name0 = CHATEAU DE SAINT COSME and  year0 = 2009 and  grapes0 = Grenache / Syrah and  country0 = France and  region0 = Southern Rhone and  description0 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture0 = saint_cosme.jpg and  name1 = CHATEAU DE SAINT COSME and  year1 = 2009 and  grapes1 = Grenache / Syrah and  country1 = France and  region1 = Southern Rhone and  description1 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture1 = saint_cosme.jpg and  name2 = CHATEAU DE SAINT CO..."
50,38:47.7,0.111,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
51,38:48.4,0.113,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0,  name1,  year1,  grapes1,  country1,  region1,  description1,  picture1,  name2,  year2,  grapes2,  country2,  region2,  description2,  picture2,  name3,  year3,  grapes3,  country3,  region3,  description3,  picture3 from wine_test_1 where  name0 = CHATEAU DE SAINT COSME and  year0 = 2009 and  grapes0 = Grenache / Syrah and  country0 = France and  region0 = Southern Rhone and  description0 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture0 = saint_cosme.jpg and  name1 = CHATEAU DE SAINT COSME and  year1 = 2009 and  grapes1 = Grenache / Syrah and  country1 = France and  region1 = Southern Rhone and  description1 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture1 = saint_cosme.jpg and  name2 = CHATEAU DE SAINT CO..."
52,38:49.2,0.154,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
53,38:50.7,0.109,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
54,38:52.2,0.169,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
55,38:53.8,0.115,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
56,38:54.4,0.105,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0,  name1,  year1,  grapes1,  country1,  region1,  description1,  picture1,  name2,  year2,  grapes2,  country2,  region2,  description2,  picture2,  name3,  year3,  grapes3,  country3,  region3,  description3,  picture3 from wine_test_1 where  name0 = CHATEAU DE SAINT COSME and  year0 = 2009 and  grapes0 = Grenache / Syrah and  country0 = France and  region0 = Southern Rhone and  description0 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture0 = saint_cosme.jpg and  name1 = CHATEAU DE SAINT COSME and  year1 = 2009 and  grapes1 = Grenache / Syrah and  country1 = France and  region1 = Southern Rhone and  description1 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture1 = saint_cosme.jpg and  name2 = CHATEAU DE SAINT CO..."
57,38:55.3,0.11,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
58,38:56.8,0.099,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
59,38:57.0,0.132,"insert into wine_test_1                        (                            name0, year0, grapes0, country0, region0, description0, picture0,                            name1, year1, grapes1, country1, region1, description1, picture1,                            name2, year2, grapes2, country2, region2, description2, picture2,                            name3, year3, grapes3, country3, region3, description3, picture3,                            name4, year4, grapes4, country4, region4, description4, picture4                        )                         values                         (                            'QUIVIRA DRY CREEK VALLEY', 2009, 'Zinfandel', 'USA', 'California', 'Rarely do you find a zinfandel this oakey from the Sonoma region. The vintners have gone to extremes to duplicate the classic flavors that brought high praise in the early '90s.', 'quivira.jpg',                            'QUIVIRA DRY CREEK VALLEY', 2009, 'Zinfandel', 'USA', 'California', 'Rarely do you find a zinfandel this oak..."
60,38:58.3,0.1,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
61,38:59.8,0.13,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
62,39:00.4,0.114,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0,  name1,  year1,  grapes1,  country1,  region1,  description1,  picture1,  name2,  year2,  grapes2,  country2,  region2,  description2,  picture2,  name3,  year3,  grapes3,  country3,  region3,  description3,  picture3 from wine_test_1 where  name0 = CHATEAU DE SAINT COSME and  year0 = 2009 and  grapes0 = Grenache / Syrah and  country0 = France and  region0 = Southern Rhone and  description0 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture0 = saint_cosme.jpg and  name1 = CHATEAU DE SAINT COSME and  year1 = 2009 and  grapes1 = Grenache / Syrah and  country1 = France and  region1 = Southern Rhone and  description1 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture1 = saint_cosme.jpg and  name2 = CHATEAU DE SAINT CO..."
63,39:01.4,0.16,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
64,39:02.9,0.108,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
65,39:04.4,0.106,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
66,39:05.9,0.162,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
67,39:06.5,0.112,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0,  name1,  year1,  grapes1,  country1,  region1,  description1,  picture1,  name2,  year2,  grapes2,  country2,  region2,  description2,  picture2,  name3,  year3,  grapes3,  country3,  region3,  description3,  picture3 from wine_test_1 where  name0 = CHATEAU DE SAINT COSME and  year0 = 2009 and  grapes0 = Grenache / Syrah and  country0 = France and  region0 = Southern Rhone and  description0 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture0 = saint_cosme.jpg and  name1 = CHATEAU DE SAINT COSME and  year1 = 2009 and  grapes1 = Grenache / Syrah and  country1 = France and  region1 = Southern Rhone and  description1 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture1 = saint_cosme.jpg and  name2 = CHATEAU DE SAINT CO..."
68,38:57.0,9741.354,"update wine_test_1                        set name3 = 'PETALOS BIERZO', year4 = 2009, grapes0 = 'Mencia', country1 = 'Spain', region2 = 'Castilla y Leon', description3 = 'For the first time, a blend of grapes from two different regions have been combined in an outrageous explosion of flavor that cannot be missed.', picture4 = 'petalos.jpg'                         where name3 = 'SHAFER RED SHOULDER RANCH' and year4 = 2009 and grapes0 = 'Chardonnay' and country1 = 'USA' and region2 = 'California' and description3 = 'Keep an eye out for this winery in coming years, as their chardonnays have reached the peak of perfection.' and picture4 ='shafer.jpg'"
69,39:07.4,0.111,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
70,39:09.0,0.107,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
71,39:10.5,0.111,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
72,39:12.0,0.11,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
73,39:12.5,0.121,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0,  name1,  year1,  grapes1,  country1,  region1,  description1,  picture1,  name2,  year2,  grapes2,  country2,  region2,  description2,  picture2,  name3,  year3,  grapes3,  country3,  region3,  description3,  picture3 from wine_test_1 where  name0 = CHATEAU DE SAINT COSME and  year0 = 2009 and  grapes0 = Grenache / Syrah and  country0 = France and  region0 = Southern Rhone and  description0 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture0 = saint_cosme.jpg and  name1 = CHATEAU DE SAINT COSME and  year1 = 2009 and  grapes1 = Grenache / Syrah and  country1 = France and  region1 = Southern Rhone and  description1 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture1 = saint_cosme.jpg and  name2 = CHATEAU DE SAINT CO..."
74,39:13.5,0.189,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
75,39:15.1,0.109,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
76,39:16.6,0.108,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
77,39:18.1,0.116,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
78,39:18.5,0.202,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0,  name1,  year1,  grapes1,  country1,  region1,  description1,  picture1,  name2,  year2,  grapes2,  country2,  region2,  description2,  picture2,  name3,  year3,  grapes3,  country3,  region3,  description3,  picture3 from wine_test_1 where  name0 = CHATEAU DE SAINT COSME and  year0 = 2009 and  grapes0 = Grenache / Syrah and  country0 = France and  region0 = Southern Rhone and  description0 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture0 = saint_cosme.jpg and  name1 = CHATEAU DE SAINT COSME and  year1 = 2009 and  grapes1 = Grenache / Syrah and  country1 = France and  region1 = Southern Rhone and  description1 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture1 = saint_cosme.jpg and  name2 = CHATEAU DE SAINT CO..."
79,39:19.7,0.109,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
80,39:21.2,0.115,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
81,39:22.7,0.107,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
82,39:24.2,0.106,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0 from wine_test_1 where  name0 = WATERBROOK and  year0 = 2009 and  grapes0 = Merlot and  country0 = USA and  region0 = Washington and  description0 = Legend has it the gods didn't share their ambrosia with mere mortals.  This merlot may be the closest we've ever come to a taste of heaven. and  picture0 = waterbrook.jpg"
83,39:24.5,0.107,"select  name0,  year0,  grapes0,  country0,  region0,  description0,  picture0,  name1,  year1,  grapes1,  country1,  region1,  description1,  picture1,  name2,  year2,  grapes2,  country2,  region2,  description2,  picture2,  name3,  year3,  grapes3,  country3,  region3,  description3,  picture3 from wine_test_1 where  name0 = CHATEAU DE SAINT COSME and  year0 = 2009 and  grapes0 = Grenache / Syrah and  country0 = France and  region0 = Southern Rhone and  description0 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture0 = saint_cosme.jpg and  name1 = CHATEAU DE SAINT COSME and  year1 = 2009 and  grapes1 = Grenache / Syrah and  country1 = France and  region1 = Southern Rhone and  description1 = The aromas of fruit and spice give one a hint of the light drinkability of this lovely wine, which makes an excellent complement to fish dishes. and  picture1 = saint_cosme.jpg and  name2 = CHATEAU DE SAINT CO..."
